#Données
#x    Psi real Meth1    Psi imag Meth1    Psi real Meth2    Psi imag Meth2
0   		-0.866165  	 	-0.0440522   		0.858357  	 	-0.0135385
0.00025   		-0.866143  	 	-0.0443326   		0.858354  	 	-0.0132601
0.0005   		-0.866121  	 	-0.044613   		0.858351  	 	-0.0129818
0.00075   		-0.866099  	 	-0.0448934   		0.858348  	 	-0.0127034
0.001   		-0.866076  	 	-0.0451739   		0.858345  	 	-0.012425
0.00125   		-0.866054  	 	-0.0454543   		0.858342  	 	-0.0121466
0.0015   		-0.866032  	 	-0.0457347   		0.858339  	 	-0.0118682
0.00175   		-0.866011  	 	-0.0460151   		0.858336  	 	-0.0115898
0.002   		-0.865989  	 	-0.0462955   		0.858333  	 	-0.0113114
0.00225   		-0.865967  	 	-0.0465759   		0.85833  	 	-0.0110331
0.0025   		-0.865945  	 	-0.0468564   		0.858328  	 	-0.0107547
0.00275   		-0.865923  	 	-0.0471368   		0.858325  	 	-0.0104763
0.003   		-0.865902  	 	-0.0474172   		0.858322  	 	-0.0101979
0.00325   		-0.86588  	 	-0.0476976   		0.85832  	 	-0.00991954
0.0035   		-0.865859  	 	-0.0479781   		0.858317  	 	-0.00964116
0.00375   		-0.865837  	 	-0.0482585   		0.858315  	 	-0.00936278
0.004   		-0.865816  	 	-0.048539   		0.858313  	 	-0.00908441
0.00425   		-0.865794  	 	-0.0488194   		0.85831  	 	-0.00880603
0.0045   		-0.865773  	 	-0.0490999   		0.858308  	 	-0.00852765
0.00475   		-0.865752  	 	-0.0493803   		0.858306  	 	-0.00824928
0.005   		-0.86573  	 	-0.0496608   		0.858304  	 	-0.0079709
0.00525   		-0.865709  	 	-0.0499412   		0.858301  	 	-0.00769253
0.0055   		-0.865688  	 	-0.0502217   		0.858299  	 	-0.00741415
0.00575   		-0.865667  	 	-0.0505022   		0.858297  	 	-0.00713578
0.006   		-0.865646  	 	-0.0507826   		0.858295  	 	-0.00685741
0.00625   		-0.865625  	 	-0.0510631   		0.858294  	 	-0.00657903
0.0065   		-0.865604  	 	-0.0513436   		0.858292  	 	-0.00630066
0.00675   		-0.865584  	 	-0.051624   		0.85829  	 	-0.00602229
0.007   		-0.865563  	 	-0.0519045   		0.858288  	 	-0.00574392
0.00725   		-0.865542  	 	-0.052185   		0.858287  	 	-0.00546555
0.0075   		-0.865522  	 	-0.0524655   		0.858285  	 	-0.00518718
0.00775   		-0.865501  	 	-0.052746   		0.858283  	 	-0.0049088
0.008   		-0.86548  	 	-0.0530265   		0.858282  	 	-0.00463043
0.00825   		-0.86546  	 	-0.053307   		0.858281  	 	-0.00435206
0.0085   		-0.86544  	 	-0.0535875   		0.858279  	 	-0.00407369
0.00875   		-0.865419  	 	-0.053868   		0.858278  	 	-0.00379533
0.009   		-0.865399  	 	-0.0541485   		0.858277  	 	-0.00351696
0.00925   		-0.865379  	 	-0.054429   		0.858275  	 	-0.00323859
0.0095   		-0.865359  	 	-0.0547095   		0.858274  	 	-0.00296022
0.00975   		-0.865338  	 	-0.0549901   		0.858273  	 	-0.00268185
0.01   		-0.865318  	 	-0.0552706   		0.858272  	 	-0.00240348
0.01025   		-0.865298  	 	-0.0555511   		0.858271  	 	-0.00212511
0.0105   		-0.865278  	 	-0.0558316   		0.85827  	 	-0.00184675
0.01075   		-0.865258  	 	-0.0561122   		0.858269  	 	-0.00156838
0.011   		-0.865239  	 	-0.0563927   		0.858269  	 	-0.00129001
0.01125   		-0.865219  	 	-0.0566733   		0.858268  	 	-0.00101164
0.0115   		-0.865199  	 	-0.0569538   		0.858267  	 	-0.000733275
0.01175   		-0.865179  	 	-0.0572344   		0.858266  	 	-0.000454907
0.012   		-0.86516  	 	-0.0575149   		0.858266  	 	-0.000176539
0.01225   		-0.86514  	 	-0.0577955   		0.858265  	 	0.000101828
0.0125   		-0.865121  	 	-0.058076   		0.858265  	 	0.000380196
0.01275   		-0.865101  	 	-0.0583566   		0.858264  	 	0.000658563
0.013   		-0.865082  	 	-0.0586372   		0.858264  	 	0.000936931
0.01325   		-0.865063  	 	-0.0589177   		0.858264  	 	0.0012153
0.0135   		-0.865043  	 	-0.0591983   		0.858263  	 	0.00149367
0.01375   		-0.865024  	 	-0.0594789   		0.858263  	 	0.00177203
0.014   		-0.865005  	 	-0.0597595   		0.858263  	 	0.0020504
0.01425   		-0.864986  	 	-0.0600401   		0.858263  	 	0.00232877
0.0145   		-0.864967  	 	-0.0603207   		0.858263  	 	0.00260714
0.01475   		-0.864948  	 	-0.0606013   		0.858263  	 	0.00288551
0.015   		-0.864929  	 	-0.0608819   		0.858263  	 	0.00316388
0.01525   		-0.86491  	 	-0.0611625   		0.858263  	 	0.00344224
0.0155   		-0.864891  	 	-0.0614431   		0.858264  	 	0.00372061
0.01575   		-0.864872  	 	-0.0617237   		0.858264  	 	0.00399898
0.016   		-0.864854  	 	-0.0620043   		0.858264  	 	0.00427735
0.01625   		-0.864835  	 	-0.0622849   		0.858264  	 	0.00455572
0.0165   		-0.864816  	 	-0.0625655   		0.858265  	 	0.00483409
0.01675   		-0.864798  	 	-0.0628462   		0.858265  	 	0.00511246
0.017   		-0.864779  	 	-0.0631268   		0.858266  	 	0.00539083
0.01725   		-0.864761  	 	-0.0634074   		0.858266  	 	0.0056692
0.0175   		-0.864743  	 	-0.0636881   		0.858267  	 	0.00594758
0.01775   		-0.864724  	 	-0.0639687   		0.858268  	 	0.00622595
0.018   		-0.864706  	 	-0.0642494   		0.858269  	 	0.00650432
0.01825   		-0.864688  	 	-0.06453   		0.858269  	 	0.00678269
0.0185   		-0.86467  	 	-0.0648107   		0.85827  	 	0.00706107
0.01875   		-0.864652  	 	-0.0650913   		0.858271  	 	0.00733944
0.019   		-0.864634  	 	-0.065372   		0.858272  	 	0.00761781
0.01925   		-0.864616  	 	-0.0656527   		0.858273  	 	0.00789619
0.0195   		-0.864598  	 	-0.0659334   		0.858274  	 	0.00817456
0.01975   		-0.86458  	 	-0.066214   		0.858276  	 	0.00845294
0.02   		-0.864562  	 	-0.0664947   		0.858277  	 	0.00873132
0.02025   		-0.864544  	 	-0.0667754   		0.858278  	 	0.00900969
0.0205   		-0.864527  	 	-0.0670561   		0.858279  	 	0.00928807
0.02075   		-0.864509  	 	-0.0673368   		0.858281  	 	0.00956645
0.021   		-0.864491  	 	-0.0676175   		0.858282  	 	0.00984483
0.02125   		-0.864474  	 	-0.0678982   		0.858284  	 	0.0101232
0.0215   		-0.864457  	 	-0.0681789   		0.858285  	 	0.0104016
0.02175   		-0.864439  	 	-0.0684596   		0.858287  	 	0.01068
0.022   		-0.864422  	 	-0.0687403   		0.858288  	 	0.0109583
0.02225   		-0.864404  	 	-0.0690211   		0.85829  	 	0.0112367
0.0225   		-0.864387  	 	-0.0693018   		0.858292  	 	0.0115151
0.02275   		-0.86437  	 	-0.0695825   		0.858294  	 	0.0117935
0.023   		-0.864353  	 	-0.0698633   		0.858296  	 	0.0120719
0.02325   		-0.864336  	 	-0.070144   		0.858298  	 	0.0123503
0.0235   		-0.864319  	 	-0.0704248   		0.8583  	 	0.0126287
0.02375   		-0.864302  	 	-0.0707055   		0.858302  	 	0.012907
0.024   		-0.864285  	 	-0.0709863   		0.858304  	 	0.0131854
0.02425   		-0.864268  	 	-0.071267   		0.858306  	 	0.0134638
0.0245   		-0.864251  	 	-0.0715478   		0.858308  	 	0.0137422
0.02475   		-0.864235  	 	-0.0718286   		0.85831  	 	0.0140206
0.025   		-0.864218  	 	-0.0721093   		0.858313  	 	0.014299
0.02525   		-0.864201  	 	-0.0723901   		0.858315  	 	0.0145774
0.0255   		-0.864185  	 	-0.0726709   		0.858318  	 	0.0148558
0.02575   		-0.864168  	 	-0.0729517   		0.85832  	 	0.0151342
0.026   		-0.864152  	 	-0.0732325   		0.858323  	 	0.0154126
0.02625   		-0.864136  	 	-0.0735133   		0.858325  	 	0.015691
0.0265   		-0.864119  	 	-0.0737941   		0.858328  	 	0.0159694
0.02675   		-0.864103  	 	-0.0740749   		0.858331  	 	0.0162478
0.027   		-0.864087  	 	-0.0743557   		0.858334  	 	0.0165261
0.02725   		-0.864071  	 	-0.0746365   		0.858336  	 	0.0168046
0.0275   		-0.864054  	 	-0.0749173   		0.858339  	 	0.017083
0.02775   		-0.864038  	 	-0.0751982   		0.858342  	 	0.0173614
0.028   		-0.864022  	 	-0.075479   		0.858345  	 	0.0176398
0.02825   		-0.864006  	 	-0.0757598   		0.858348  	 	0.0179182
0.0285   		-0.863991  	 	-0.0760407   		0.858351  	 	0.0181966
0.02875   		-0.863975  	 	-0.0763215   		0.858355  	 	0.018475
0.029   		-0.863959  	 	-0.0766024   		0.858358  	 	0.0187534
0.02925   		-0.863943  	 	-0.0768832   		0.858361  	 	0.0190318
0.0295   		-0.863928  	 	-0.0771641   		0.858364  	 	0.0193102
0.02975   		-0.863912  	 	-0.077445   		0.858368  	 	0.0195886
0.03   		-0.863897  	 	-0.0777258   		0.858371  	 	0.019867
0.03025   		-0.863881  	 	-0.0780067   		0.858375  	 	0.0201454
0.0305   		-0.863866  	 	-0.0782876   		0.858378  	 	0.0204239
0.03075   		-0.86385  	 	-0.0785685   		0.858382  	 	0.0207023
0.031   		-0.863835  	 	-0.0788494   		0.858386  	 	0.0209807
0.03125   		-0.86382  	 	-0.0791303   		0.85839  	 	0.0212591
0.0315   		-0.863805  	 	-0.0794112   		0.858393  	 	0.0215375
0.03175   		-0.863789  	 	-0.0796921   		0.858397  	 	0.021816
0.032   		-0.863774  	 	-0.079973   		0.858401  	 	0.0220944
0.03225   		-0.863759  	 	-0.0802539   		0.858405  	 	0.0223728
0.0325   		-0.863744  	 	-0.0805348   		0.858409  	 	0.0226512
0.03275   		-0.863729  	 	-0.0808158   		0.858413  	 	0.0229297
0.033   		-0.863715  	 	-0.0810967   		0.858417  	 	0.0232081
