#Données
#Energie      Coefficient de Transmition      a      Coefficient de Transmition
0.050901		      0.000102076		      0.535		      0.880111
0.0513767		      0.000102607		      0.54		      0.878157
0.0518524		      0.000103141		      0.545		      0.876193
0.0523281		      0.000103677		      0.55		      0.874052
0.0528038		      0.000104217		      0.555		      0.872068
0.0532795		      0.00010476		      0.56		      0.870074
0.0537552		      0.000105306		      0.565		      0.867901
0.0542309		      0.000105855		      0.57		      0.865888
0.0547067		      0.000106408		      0.575		      0.863866
0.0551824		      0.000106964		      0.58		      0.861662
0.0556581		      0.000107522		      0.585		      0.859448
0.0561338		      0.000108085		      0.59		      0.857573
0.0566095		      0.00010865		      0.595		      0.85534
0.0570852		      0.000109219		      0.6		      0.853097
0.0575609		      0.000109791		      0.605		      0.8512
0.0580366		      0.000110366		      0.61		      0.84894
0.0585123		      0.000110945		      0.615		      0.84667
0.058988		      0.000111527		      0.62		      0.844753
0.0594638		      0.000112113		      0.625		      0.842466
0.0599395		      0.000112702		      0.63		      0.840354
0.0604152		      0.000113295		      0.635		      0.838234
0.0608909		      0.000113891		      0.64		      0.835923
0.0613666		      0.00011449		      0.645		      0.83379
0.0618423		      0.000115093		      0.65		      0.83165
0.062318		      0.0001157		      0.655		      0.829316
0.0627937		      0.00011631		      0.66		      0.827163
0.0632694		      0.000116923		      0.665		      0.825004
0.0637451		      0.000117541		      0.67		      0.822649
0.0642208		      0.000118162		      0.675		      0.820478
0.0646966		      0.000118786		      0.68		      0.818301
0.0651723		      0.000119415		      0.685		      0.815927
0.065648		      0.000120047		      0.69		      0.813739
0.0661237		      0.000120683		      0.695		      0.811546
0.0665994		      0.000121322		      0.7		      0.809153
0.0670751		      0.000121965		      0.705		      0.806755
0.0675508		      0.000122613		      0.71		      0.804742
0.0680265		      0.000123264		      0.715		      0.802333
0.0685022		      0.000123918		      0.72		      0.799918
0.0689779		      0.000124577		      0.725		      0.797895
0.0694537		      0.00012524		      0.73		      0.795471
0.0699294		      0.000125907		      0.735		      0.793041
0.0704051		      0.000126577		      0.74		      0.791008
0.0708808		      0.000127252		      0.745		      0.78857
0.0713565		      0.00012793		      0.75		      0.786127
0.0718322		      0.000128613		      0.755		      0.784085
0.0723079		      0.0001293		      0.76		      0.781635
0.0727836		      0.000129991		      0.765		      0.77918
0.0732593		      0.000130686		      0.77		      0.777131
0.073735		      0.000131385		      0.775		      0.77467
0.0742108		      0.000132088		      0.78		      0.772205
0.0746865		      0.000132796		      0.785		      0.77015
0.0751622		      0.000133507		      0.79		      0.767679
0.0756379		      0.000134223		      0.795		      0.765204
0.0761136		      0.000134944		      0.8		      0.763144
0.0765893		      0.000135668		      0.805		      0.760665
0.077065		      0.000136397		      0.81		      0.758183
0.0775407		      0.000137131		      0.815		      0.756119
0.0780164		      0.000137869		      0.82		      0.753633
0.0784921		      0.000138611		      0.825		      0.751144
0.0789679		      0.000139358		      0.83		      0.749078
0.0794436		      0.000140109		      0.835		      0.746586
0.0799193		      0.000140865		      0.84		      0.744092
0.080395		      0.000141625		      0.845		      0.742024
0.0808707		      0.00014239		      0.85		      0.739528
0.0813464		      0.00014316		      0.855		      0.73703
0.0818221		      0.000143934		      0.86		      0.734961
0.0822978		      0.000144713		      0.865		      0.732461
0.0827735		      0.000145497		      0.87		      0.730177
0.0832492		      0.000146285		      0.875		      0.727893
0.083725		      0.000147079		      0.88		      0.725391
0.0842007		      0.000147877		      0.885		      0.723106
0.0846764		      0.00014868		      0.89		      0.720822
0.0851521		      0.000149488		      0.895		      0.718319
0.0856278		      0.0001503		      0.9		      0.716035
0.0861035		      0.000151118		      0.905		      0.713752
0.0865792		      0.000151941		      0.91		      0.711249
0.0870549		      0.000152768		      0.915		      0.708967
0.0875306		      0.000153601		      0.92		      0.706686
0.0880063		      0.000154439		      0.925		      0.704185
0.0884821		      0.000155282		      0.93		      0.701905
0.0889578		      0.00015613		      0.935		      0.699627
0.0894335		      0.000156984		      0.94		      0.697128
0.0899092		      0.000157842		      0.945		      0.694852
0.0903849		      0.000158706		      0.95		      0.692578
0.0908606		      0.000159576		      0.955		      0.690082
0.0913363		      0.00016045		      0.96		      0.687812
0.091812		      0.00016133		      0.965		      0.685542
0.0922877		      0.000162215		      0.97		      0.683051
0.0927634		      0.000163106		      0.975		      0.680785
0.0932392		      0.000164003		      0.98		      0.678522
0.0937149		      0.000164904		      0.985		      0.676035
0.0941906		      0.000165812		      0.99		      0.673776
0.0946663		      0.000166725		      0.995		      0.67152
0.095142		      0.000167644		      1		      0.669039
0.0956177		      0.000168568		      1.005		      0.666787
0.0960934		      0.000169498		      1.01		      0.664538
